SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
South Bismark Plate,SBS,area,9.0,1.0,1.0,27.5,-999.0,-999.0,1.0,60.0,999,4.5,5.75,8.0,7.8,8.2,209703.8,463111.6,93165.38,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,90.0,45.0,90.0,26.06,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
New Britain Outer Trench,NBOT,area,9.0,1.0,1.0,20.0,-999.0,-999.0,1.0,30.0,999,4.5,6.0,8.2,8.0,8.4,159478.4,339386.8,71680.95,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,270.0,45.0,90.0,98.4,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
New Britain Trench,NBT,area,10.0,1.0,1.0,25.0,-999.0,-999.0,1.0,60.0,999,4.5,6.1,8.8,8.6,9.0,15864.29,49767.36,4947.108,0.703,0.795,0.611,0.703,0.092,1975;1964;1904,5.75;6.25;7.5,2022.934,250.0,45.0,90.0,9.57,15.0,Interface,Subduction,10,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Woodlark Microplate,WM,area,9.0,1.0,1.0,17.5,-999.0,-999.0,1.0,40.0,999,4.5,5.75,8.4,8.2,8.6,61132.46,116093.8,30044.92,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,90.0,45.0,90.0,73.57,16.45,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Woodlark Basin,WB,area,9.0,1.0,1.0,10.0,-999.0,-999.0,1.0,35.0,999,4.5,5.75,7.6,7.4,7.8,36999.68,63779.07,21036.66,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,90.0,90.0,0.0,71.86,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Papaua Fold-Thrust Belt - Fly Platform Boundary,PFTB-FPB,area,9.0,1.0,1.0,20.0,-999.0,-999.0,1.0,50.0,999,4.5,5.75,8.0,7.8,8.2,50953.45,94265.24,25423.39,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,300.0,45.0,90.0,28.41,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Region of New Britain Deep,RNBD,area,11.7,1.0,1.0,100.0,-999.0,-999.0,60.0,200.0,400,4.5,5.75,8.3,8.1,8.5,62308.47,95119.33,39207.72,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,250.0,45.0,90.0,0.51,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Bewani-Torricelli Fault Zone Deep,BTFZD,area,11.4,1.0,1.0,100.0,-999.0,-999.0,60.0,200.0,400,4.5,5.75,8.3,8.1,8.5,66602.2,102902.5,41546.19,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,300.0,45.0,90.0,32.92,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Owen Stanley Fault Zone Deep,OSFZD,area,11.4,1.0,1.0,100.0,-999.0,-999.0,60.0,180.0,380,4.5,5.75,8.3,8.1,8.5,16249.47,18745.04,13548.39,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,300.0,45.0,90.0,36.15,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Mamberamo Thrust Belt Deep,MTBD,area,11.5,1.0,1.0,100.0,-999.0,-999.0,60.0,130.0,330,4.5,5.75,8.3,8.1,8.5,20612.16,26786.4,14354.55,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,300.0,45.0,90.0,41.28,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Bismake Sea Seismic Lineation,BSSL,area,9.0,1.0,1.0,20.0,-999.0,-999.0,1.0,50.0,999,4.5,5.75,8.2,8.0,8.4,270805.0,609816.2,118515.2,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,100.0,90.0,0.0,35.34,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Wandamen Ransiki Fault Zone,WRFS,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.2,7.0,7.4,28421.74,45943.59,17128.78,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,160.0,90.0,0.0,26.28,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Cendrawasih,CDW,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.6,7.4,7.8,17996.91,22097.71,13208.35,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,50.0,40.0,90.0,21.33,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Waropen,WRP,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.8,7.6,8.0,12750.07,15151.72,9668.591,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,90.0,30.0,90.0,39.74,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Northeastern Coral Sea,NECS,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,2092.19,2092.19,2092.19,1.095,1.209,0.981,1.095,0.114,1980;1964;1900,3.5;5.0;6.0,2021.739,-999.0,-999.0,-999.0,44.01,23.01,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Scott Plateau,SCOT,area,7.0,1.0,1.1361,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,1436.185,2447.54,830.3222,1.095,1.209,0.981,1.095,0.114,1980;1964;1900,3.5;5.0;6.0,2021.739,-999.0,-999.0,-999.0,86.1,15.0,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Northwestern Oceanic,NWO,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.8,7.7,7.5,7.9,270.3937,270.3937,270.3937,1.0,1.1,0.9,1.0,0.1,2000;1975;1964;1904,3.55;5.75;6.25;7.5,2021.739,-999.0,-999.0,-999.0,98.5,15.0,Oceanic,Non_cratonic,8,NSHA23CAT_V0.1_hmtk_declustered.csv
Lengguru,LGR,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,35.0,999,4.5,5.75,7.0,6.8,7.2,8577.944,7773.855,7773.582,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,155.0,45.0,-90.0,24.71,15.0,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda 40-100km,BS_40_100,area,11.1,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,71131.82,109657.8,44443.66,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,172.23,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Seram 40-100km,SRM_40_100,area,11.3,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,6203.801,6838.139,5352.97,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,285.0,45.0,-90.0,32.05,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda 100-200km,BS_100_200,area,11.1,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,27241.68,40970.79,17324.1,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,101.32,70.91,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda 200-300km,BS_200_300,area,11.1,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,31276.51,30131.17,29893.91,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,169.74,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Seram 100-200km,SRM_100_200,area,11.3,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,2289.561,1494.4,2836.296,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,285.0,45.0,-90.0,30.42,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Seram 200-300km,SRM_200_300,area,11.3,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,1689.697,1689.697,1689.697,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,285.0,45.0,-90.0,30.42,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Timor 40-100km,TMR_40_100,area,11.3,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,10460.96,11530.59,9026.275,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,80.0,45.0,-90.0,163.06,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 40-100km,NT_40_100,area,11.3,1.0,1.0,60.0,-999.0,-999.0,40.0,100.0,300,4.5,5.75,8.3,8.1,8.5,22138.46,30912.4,14783.72,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,85.0,45.0,-90.0,166.76,23.83,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Timor 100-200km,TMR_100_200,area,11.3,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,4282.607,2769.71,5369.316,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,80.0,45.0,-90.0,161.67,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 100-200km,NT_100_200,area,11.3,1.0,1.0,150.0,-999.0,-999.0,100.0,200.0,400,4.5,5.75,8.3,8.1,8.5,12877.63,8328.412,16145.33,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,85.0,45.0,-90.0,170.97,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda 300-400km,BS_300_400,area,11.2,1.0,1.0,350.0,-999.0,-999.0,300.0,400.0,600,4.5,5.75,8.3,8.1,8.5,17911.51,21392.75,14519.31,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,29.05,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Timor 200-300km,TMR_200_300,area,11.3,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,3880.935,2533.092,4807.682,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,80.0,45.0,-90.0,22.52,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 200-300km,NT_200_300,area,11.3,1.0,1.0,250.0,-999.0,-999.0,200.0,300.0,500,4.5,5.75,8.3,8.1,8.5,7201.144,4657.228,9028.429,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,85.0,45.0,-90.0,129.5,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Timor 300-400km,TMR_300_400,area,11.2,1.0,1.0,350.0,-999.0,-999.0,300.0,400.0,600,4.5,5.75,8.3,8.1,8.5,8858.383,8533.99,8466.792,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,80.0,45.0,-90.0,22.52,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Nusa Tenggara 300-400km,NT_300_400,area,11.2,1.0,1.0,350.0,-999.0,-999.0,300.0,400.0,600,4.5,5.75,8.3,8.1,8.5,16711.9,10808.16,20952.53,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,85.0,45.0,-90.0,170.17,15.0,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda 400-500km,BS_400_500,area,11.2,1.0,1.0,450.0,-999.0,-999.0,400.0,500.0,700,4.5,5.75,8.3,8.1,8.5,63993.05,100377.3,39473.12,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,68.42,66.28,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda_500_600km,BS_500_600,area,11.2,1.0,1.0,550.0,-999.0,-999.0,500.0,600.0,800,4.5,5.75,8.3,8.1,8.5,63995.82,98194.56,40121.79,0.861,0.907,0.815,0.861,0.046,1975;1964;1904,5.75;6.25;7.5,2022.934,0.0,45.0,-90.0,68.42,66.28,Intraslab,Subduction,11,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Banda Sea,BS,area,9.0,1.0,1.0,10.0,-999.0,-999.0,0.0,40.0,999,4.5,5.75,8.0,7.8,8.2,111927.1,232389.0,51982.92,0.924,0.995,0.853,0.924,0.071,1975;1964;1904,5.75;6.25;7.5,2022.934,225.0,30.0,90.0,172.23,66.63,Active,Non_cratonic,9,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Naturaliste Plateau,NPLT,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.7,7.5,7.9,2869.375,4104.749,1807.539,1.095,1.209,0.981,1.095,0.114,2000;1980;1964;1900,3.2;3.5;5.0;6.0,2021.739,-999.0,-999.0,-999.0,90.61,15.0,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Pine Creek,PNCK,area,1.0,1.0,0.9999,5.0,2.5,10.0,0.0,20.0,999,4.5,3.1,7.3,7.1,7.5,549.157,474.0278,612.8593,1.123,1.174,1.072,1.123,0.051,1995;1970;1960;1930;1905;1880,3.05;3.95;4.55;5.55;6.05;6.55,2021.739,-999.0,-999.0,-999.0,43.92,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
McArthur,MCAR,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.1,7.3,7.1,7.5,519.999,427.5637,602.0416,1.123,1.174,1.072,1.123,0.051,1995;1970;1960;1930;1905;1880,3.05;3.95;4.55;5.55;6.05;6.55,2021.739,-999.0,-999.0,-999.0,29.08,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Cape York,CAYK,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.1,7.3,7.1,7.5,1162.453,1183.024,1047.054,1.123,1.174,1.072,1.123,0.051,2000;1990;1970;1960;1930;1900;1880,2.95;3.45;3.95;4.45;5.55;6.05;6.45,2021.739,-999.0,-999.0,-999.0,71.55,59.09,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Mt Isa,MISA,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.1,7.3,7.1,7.5,250.5291,163.6845,345.5482,1.123,1.174,1.072,1.123,0.051,1995;1970;1960;1930;1905;1880,3.05;3.95;4.55;5.55;6.05;6.55,2021.739,-999.0,-999.0,-999.0,89.42,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Wallaby Plateau,WLBY,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,331.6539,331.6539,331.6539,1.095,1.209,0.981,1.095,0.114,1980;1964;1900,3.5;5.0;6.0,2021.739,-999.0,-999.0,-999.0,105.91,15.0,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Queensland Plateau,QLDP,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,369.6074,332.2338,337.6981,1.095,1.209,0.981,1.095,0.114,1980;1964;1900,3.5;5.0;6.0,2021.739,-999.0,-999.0,-999.0,26.22,24.45,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Money Shoal-Arafura Basin,MSAB,area,1.0,1.0,1.0228,5.0,2.5,10.0,0.0,20.0,999,4.5,3.1,7.3,7.1,7.5,894.2415,893.6432,813.491,1.123,1.174,1.072,1.123,0.051,1995;1970;1960;1930;1905;1880,3.05;3.95;4.55;5.55;6.05;6.55,2021.739,-999.0,-999.0,-999.0,24.56,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Papuan Basin,PAPU,area,7.0,1.0,1.1587,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,8.0,7.8,8.2,811.7373,811.7373,811.7373,1.095,1.209,0.981,1.095,0.114,1980;1964;1900,3.5;5.0;6.0,2022.934,-999.0,-999.0,-999.0,27.27,15.0,Extended,Non_cratonic,7,ISC-GEM_V9.1_hmtk_GK74_declustered_clip.csv
Bligh Basin,BLHB,area,7.0,1.0,1.0001,10.0,5.0,15.0,0.0,20.0,999,4.5,3.55,7.7,7.5,7.9,130.5305,130.5305,130.5305,1.095,1.209,0.981,1.095,0.114,2000;1990;1970;1960;1930;1900;1880,2.95;3.45;3.95;4.45;5.55;6.05;6.45,2021.739,-999.0,-999.0,-999.0,24.27,15.0,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Eastern-Papuan Plateau,EPPL,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.55,7.7,7.5,7.9,234.2793,234.2793,234.2793,1.095,1.209,0.981,1.095,0.114,1980;1964;1900,3.5;5.0;6.0,2021.739,-999.0,-999.0,-999.0,47.8,24.53,Extended,Non_cratonic,7,NSHA23CAT_V0.1_hmtk_declustered.csv
Carpentaria Basin,CARP,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.1,7.3,7.1,7.5,498.4163,409.8175,577.0537,1.123,1.174,1.072,1.123,0.051,1995;1970;1960;1930;1905;1880,3.05;3.95;4.55;5.55;6.05;6.55,2021.739,-999.0,-999.0,-999.0,26.85,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
Amadeus Basin,AMDS,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,109.2234,78.52399,142.0918,0.951,0.995,0.907,0.951,0.044,1995;1970;1960;1930;1905;1880,3.05;3.95;4.55;5.55;6.05;6.55,2021.739,-999.0,-999.0,-999.0,57.48,15.0,Cratonic,Cratonic,3,NSHA23CAT_V0.1_hmtk_declustered.csv
Uluru,ULUR,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,979.4877,1105.66,839.7224,0.951,0.995,0.907,0.951,0.044,1995;1970;1960;1930;1905;1880,3.05;3.95;4.55;5.55;6.05;6.55,2021.739,-999.0,-999.0,-999.0,53.8,15.0,Cratonic,Cratonic,3,NSHA23CAT_V0.1_hmtk_declustered.csv
Arunta Block,ARTA,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,2078.716,2505.428,1698.145,0.951,0.995,0.907,0.951,0.044,1995;1970;1960;1930;1905;1880,3.05;3.95;4.55;5.55;6.05;6.55,2021.739,-999.0,-999.0,-999.0,34.08,15.0,Cratonic,Cratonic,3,NSHA23CAT_V0.1_hmtk_declustered.csv
Musgrave East,MGVE,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,333.8541,333.8541,333.8541,0.951,0.995,0.907,0.951,0.044,1995;1970;1960;1930;1905;1880,3.05;3.95;4.55;5.55;6.05;6.55,2021.739,-999.0,-999.0,-999.0,97.58,15.0,Cratonic,Cratonic,3,NSHA23CAT_V0.1_hmtk_declustered.csv
Musgrave West,MGVW,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,316.5891,300.1339,329.0273,0.951,0.995,0.907,0.951,0.044,1995;1970;1960;1930;1905;1880,3.05;3.95;4.55;5.55;6.05;6.55,2021.739,-999.0,-999.0,-999.0,56.62,15.0,Cratonic,Cratonic,3,NSHA23CAT_V0.1_hmtk_declustered.csv
New Ord River,NODR,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.5,7.3,7.7,1678.263,2009.219,1374.865,0.951,0.995,0.907,0.951,0.044,1985;1970;1960;1930;1905;1880,3.05;4.05;4.55;5.55;6.05;6.45,2021.739,-999.0,-999.0,-999.0,53.23,15.0,Cratonic,Cratonic,3,NSHA23CAT_V0.1_hmtk_declustered.csv
Kimberley Basin,KIMB,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,727.0335,650.0724,783.2829,1.123,1.174,1.072,1.123,0.051,1985;1970;1960;1930;1905;1880,3.05;4.05;4.55;5.55;6.05;6.45,2021.739,-999.0,-999.0,-999.0,59.87,15.0,Cratonic,Cratonic,1,NSHA23CAT_V0.1_hmtk_declustered.csv
